"ElectionDate","Month","Day","Year","RaceCode","id","OfficeDesc","CountyCode","countynum","CountyName","NYT Mention","TBT Mention","Salience"
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","CIT",9,"Citrus",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","CLA",10,"Clay",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","CLL",11,"Collier",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","CLM",12,"Columbia",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","DAD",13,"Miami-Dade",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","DES",14,"Desoto",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","DIX",15,"Dixie",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","DUV",16,"Duval",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","ESC",17,"Escambia",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","FLA",18,"Flagler",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","FRA",19,"Franklin",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","GAD",20,"Gadsden",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","GIL",21,"Gilchrist",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","GLA",22,"Glades",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","GUL",23,"Gulf",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","HAM",24,"Hamilton",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","HAR",25,"Hardee",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","HEN",26,"Hendry",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","HER",27,"Hernando",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","HIG",28,"Highlands",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","HIL",29,"Hillsborough",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","HOL",30,"Holmes",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","IND",31,"Indian River",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","JAC",32,"Jackson",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","JEF",33,"Jefferson",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","LAF",34,"Lafayette",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","LAK",35,"Lake",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","LEE",36,"Lee",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","LEO",37,"Leon",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","LEV",38,"Levy",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","LIB",39,"Liberty",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","MAD",40,"Madison",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","MAN",41,"Manatee",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","MON",42,"Monroe",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","MRN",43,"Marion",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","MRT",44,"Martin",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","NAS",45,"Nassau",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","OKA",46,"Okaloosa",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","OKE",47,"Okeechobee",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","ORA",48,"Orange",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","OSC",49,"Osceola",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","PAL",50,"Palm Beach",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","PAS",51,"Pasco",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","PIN",52,"Pinellas",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","POL",53,"Polk",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","PUT",54,"Putnam",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","SAN",55,"Santa Rosa",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","SAR",56,"Sarasota",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","SEM",57,"Seminole",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","STJ",58,"St. Johns",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","STL",59,"St. Lucie",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","SUM",60,"Sumter",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","SUW",61,"Suwannee",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","TAY",62,"Taylor",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","UNI",63,"Union",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","VOL",64,"Volusia",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","WAK",65,"Wakulla",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","WAL",66,"Walton",,,
"11/6/1984",11,6,1984,8,"A081984","Public education capital outlay bonds - PECO  (Art. XII","WAS",67,"Washington",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","ALA",1,"Alachua",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","BAK",2,"Baker",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","BAY",3,"Bay",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","BRA",4,"Bradford",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","BRE",5,"Brevard",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","BRO",6,"Broward",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","CAL",7,"Calhoun",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","CHA",8,"Charlotte",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","CIT",9,"Citrus",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","CLA",10,"Clay",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","CLL",11,"Collier",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","CLM",12,"Columbia",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","DAD",13,"Miami-Dade",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","DES",14,"Desoto",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","DIX",15,"Dixie",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","DUV",16,"Duval",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","ESC",17,"Escambia",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","FLA",18,"Flagler",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","FRA",19,"Franklin",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","GAD",20,"Gadsden",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","GIL",21,"Gilchrist",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","GLA",22,"Glades",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","GUL",23,"Gulf",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","HAM",24,"Hamilton",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","HAR",25,"Hardee",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","HEN",26,"Hendry",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","HER",27,"Hernando",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","HIG",28,"Highlands",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","HIL",29,"Hillsborough",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","HOL",30,"Holmes",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","IND",31,"Indian River",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","JAC",32,"Jackson",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","JEF",33,"Jefferson",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","LAF",34,"Lafayette",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","LAK",35,"Lake",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","LEE",36,"Lee",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","LEO",37,"Leon",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","LEV",38,"Levy",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","LIB",39,"Liberty",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","MAD",40,"Madison",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","MAN",41,"Manatee",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","MON",42,"Monroe",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","MRN",43,"Marion",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","MRT",44,"Martin",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","NAS",45,"Nassau",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","OKA",46,"Okaloosa",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","OKE",47,"Okeechobee",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","ORA",48,"Orange",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","OSC",49,"Osceola",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","PAL",50,"Palm Beach",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","PAS",51,"Pasco",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","PIN",52,"Pinellas",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","POL",53,"Polk",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","PUT",54,"Putnam",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","SAN",55,"Santa Rosa",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","SAR",56,"Sarasota",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","SEM",57,"Seminole",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","STJ",58,"St. Johns",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","STL",59,"St. Lucie",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","SUM",60,"Sumter",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","SUW",61,"Suwannee",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","TAY",62,"Taylor",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","UNI",63,"Union",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","VOL",64,"Volusia",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","WAK",65,"Wakulla",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","WAL",66,"Walton",,,
"11/4/1986",11,4,1986,1,"A011986","Statewide prosecutor  (Art. IV","WAS",67,"Washington",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","ALA",1,"Alachua",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","BAK",2,"Baker",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","BAY",3,"Bay",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","BRA",4,"Bradford",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","BRE",5,"Brevard",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","BRO",6,"Broward",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","CAL",7,"Calhoun",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","CHA",8,"Charlotte",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","CIT",9,"Citrus",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","CLA",10,"Clay",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","CLL",11,"Collier",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","CLM",12,"Columbia",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","DAD",13,"Miami-Dade",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","DES",14,"Desoto",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","DIX",15,"Dixie",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","DUV",16,"Duval",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","ESC",17,"Escambia",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","FLA",18,"Flagler",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","FRA",19,"Franklin",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","GAD",20,"Gadsden",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","GIL",21,"Gilchrist",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","GLA",22,"Glades",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","GUL",23,"Gulf",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","HAM",24,"Hamilton",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","HAR",25,"Hardee",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","HEN",26,"Hendry",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","HER",27,"Hernando",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","HIG",28,"Highlands",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","HIL",29,"Hillsborough",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","HOL",30,"Holmes",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","IND",31,"Indian River",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","JAC",32,"Jackson",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","JEF",33,"Jefferson",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","LAF",34,"Lafayette",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","LAK",35,"Lake",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","LEE",36,"Lee",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","LEO",37,"Leon",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","LEV",38,"Levy",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","LIB",39,"Liberty",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","MAD",40,"Madison",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","MAN",41,"Manatee",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","MON",42,"Monroe",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","MRN",43,"Marion",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","MRT",44,"Martin",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","NAS",45,"Nassau",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","OKA",46,"Okaloosa",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","OKE",47,"Okeechobee",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","ORA",48,"Orange",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","OSC",49,"Osceola",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","PAL",50,"Palm Beach",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","PAS",51,"Pasco",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","PIN",52,"Pinellas",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","POL",53,"Polk",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","PUT",54,"Putnam",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","SAN",55,"Santa Rosa",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","SAR",56,"Sarasota",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","SEM",57,"Seminole",,,
"11/4/1986",11,4,1986,2,"A021986","Casino gambling  (Art. X","STJ",58,"St. Johns",,,
